id,date,user_username,content,content_translation,image_description,extended_text,retweet_count,reply_count,like_count,quote_count,impression_count,topic,negative_score,neutral_score,positive_score,x,y
637,2023-05-05,,"Capsa vende su 34% en Iberleche, el grupo mixto con Leche Celta para la marca blanca .- Capsa, la compañía de fabricación y comercialización filial de 
Central Lechera Asturiana
, ha puesto fin a su alianza con la gallega Leche Celta en el negocio de productos lácteos con marca del distribuidor (marca blanca) con la venta del 34% que el grupo asturiano poseía hasta ahora en la sociedad conjunta Iberleche. 
 
 Capsa y Leche Celta (filial de la cooperativa láctea portuguesa Lactogal) constituyeron Iberleche en julio de 2015. Mediante esta operación, el grupo asturiano dejó de producir marca blanca y 
dedicó el 100% de la capacidad de sus factorías a la producción de modo exclusivo de sus propias enseñas
, fundamentalmente las marcas Central Lechera Asturiana, Larsa, Ato e Innova, amén de otras, varias de ellas dedicadas a la exportación, como Vega de Oro, Lagisa y Mibe.","Capsa sells 34% in Iberlatte, the joint group with Leche Celta for the white label .- Capsa, the manufacturing and marketing company subsidiary of 
Central Lechera Asturiana
, has ended its alliance with the Galician company Leche Celta in the dairy product business with the distributor's brand (white label) with the sale of 34% that the Asturian group owned until now in the joint venture Iberlatte. 
 
 Capsa and Leche Celta (a subsidiary of the Portuguese dairy cooperative Lactogal) formed Iberlatte in July 2015. Through this operation, the Asturian group stopped producing white label and 
dedicated 100% of the capacity of its factories to the exclusive production of its own brands
, mainly the brands Central Lechera Asturiana, Larsa, Ato and Innova, as well as others, several of them dedicated to export, such as Vega de Oro, Lagisa and Mibe.",,"Capsa sells 34% in Iberlatte, the joint group with Leche Celta for the white label .- Capsa, the manufacturing and marketing company subsidiary of 
Central Lechera Asturiana
, has ended its alliance with the Galician company Leche Celta in the dairy product business with the distributor's brand (white label) with the sale of 34% that the Asturian group owned until now in the joint venture Iberlatte. 
 
 Capsa and Leche Celta (a subsidiary of the Portuguese dairy cooperative Lactogal) formed Iberlatte in July 2015. Through this operation, the Asturian group stopped producing white label and 
dedicated 100% of the capacity of its factories to the exclusive production of its own brands
, mainly the brands Central Lechera Asturiana, Larsa, Ato and Innova, as well as others, several of them dedicated to export, such as Vega de Oro, Lagisa and Mibe.",,,,,,13,0.05551283434033394,0.9148603677749634,0.029626749455928802,5.6248403,6.789447
638,2023-05-07,,"Más de 32.000 mujeres inundan de rosa el centro de Madrid .- domingo 07 de mayo de 2023
, 
17:31h
Más de 32.000 mujeres han teñido de rosa el centro de Madrid en la 
XIX edición de la Carrera de la Mujer Central Lechera Asturiana unidas contra el cáncer de mama y la violencia de género
, ya que todas cuentan en el dorsal con el número 016.


Así lo ha trasladado a Europa Press Televisión la portavoz de la carrera, Henar Calleja, quien ha destacado que la campeona olímpica de bádminton Carolina Marín haya apadrinado esta marea. La carrera, con salida desde la calle Serrano (entre las calles Jorge Juan y Recoletos) y meta en el Paseo de Camoens, dentro del Parque del Oeste, ha atravesado lugares como 
la Puerta de Alcalá, la Cibeles o la Plaza León
.","More than 32,000 women flood the center of Madrid with pink. - Sunday, May 07, 2023
, 
17:31 h
More than 32,000 women have dyed the center of Madrid pink in the 
19th edition of the Women's Race Central Asturiana Lechera Asturiana united against breast cancer and gender-based violence
, since they all have the number 016 on the bib.


This was reported to Europa Press Televisión by the race's spokesperson, Henar Calleja, who highlighted that Olympic badminton champion Carolina Marín has sponsored this tide. The race, starting from Serrano Street (between Jorge Juan and Recoletos streets) and finishing at Paseo de Camoens, inside Parque del Oeste, has crossed places such as 
the Puerta de Alcalá, the Cibeles or the Plaza León
.",,"More than 32,000 women flood the center of Madrid with pink. - Sunday, May 07, 2023
, 
17:31 h
More than 32,000 women have dyed the center of Madrid pink in the 
19th edition of the Women's Race Central Asturiana Lechera Asturiana united against breast cancer and gender-based violence
, since they all have the number 016 on the bib.


This was reported to Europa Press Televisión by the race's spokesperson, Henar Calleja, who highlighted that Olympic badminton champion Carolina Marín has sponsored this tide. The race, starting from Serrano Street (between Jorge Juan and Recoletos streets) and finishing at Paseo de Camoens, inside Parque del Oeste, has crossed places such as 
the Puerta de Alcalá, the Cibeles or the Plaza León
.",,,,,,10,0.013527344912290573,0.884576678276062,0.10189598798751831,8.624331,10.127191
639,2023-04-21,,"El queso asturiano, de podio en Madrid .- El queso asturiano vuela alto desde hace tiempo y en el Salón Gourmets de Madrid ha hecho demostración de músculo. Allí, en la final del campeonato de España de quesos, se colaron dos elaborados en , que lograron una medalla de bronce. 
 
 Estos fueron el Maestro Quesero Los Beyos y el cabrales Quesera del Cares. El primero está elaborado por 
Central Lechera Asturiana
, mientras que el segundo es obra de Marino González, con quesería en Arenas. A la final –a la que accedieron un centenar de marcas entre 800 que se presentaron de todo el país–llegaron otros cuatro asturianos: el Máximo de Rey Silo, uno de cabra en tronco de la cooperativa Agrovaldés, el Peralzola de La Peral y el cabrales Tordín Reserva.","Asturian cheese, on the podium in Madrid .- Asturian cheese has been flying high for a long time and has demonstrated muscle at the Salón Gourmets in Madrid. There, in the final of the Spanish cheese championship, two products were made in, which won a bronze medal. 
 
 These were the Master Cheesemaker Los Beyos and the Cabrales Quesera del Cares. The first is made by 
Central Lechera Asturiana
, while the second is the work of Marino González, with a cheese factory in Arenas. In the final —which was attended by a hundred brands out of 800 that were presented from all over the country—four other Asturians arrived: the Máximo de Rey Silo, one of goat in trunk from the Agrovaldés cooperative, the Peralzola de La Peral and the Cabrales Tordin Reserva.",,"Asturian cheese, on the podium in Madrid .- Asturian cheese has been flying high for a long time and has demonstrated muscle at the Salón Gourmets in Madrid. There, in the final of the Spanish cheese championship, two products were made in, which won a bronze medal. 
 
 These were the Master Cheesemaker Los Beyos and the Cabrales Quesera del Cares. The first is made by 
Central Lechera Asturiana
, while the second is the work of Marino González, with a cheese factory in Arenas. In the final —which was attended by a hundred brands out of 800 that were presented from all over the country—four other Asturians arrived: the Máximo de Rey Silo, one of goat in trunk from the Agrovaldés cooperative, the Peralzola de La Peral and the Cabrales Tordin Reserva.",,,,,,1,0.0033354132901877165,0.26149263978004456,0.735171914100647,7.4157,7.792879
640,2023-05-04,,"Villacís se enorgullece de llegar a campaña con el legado de ""la transformación"" de Madrid .- Acompañada por la concejala delegada de Deporte, Sofía Miranda, la vicealcaldesa ha presentado la XIX Carrera de la Mujer Central Lechera Asturiana de Madrid.
 
Para Villacís está carrera ""simboliza mucho"" al haber participado en la misma estando embarazada, con carrito y junto a sus hijas. ""Es casi una manifestación de la mujer porque apoya a corredoras que llevan un pañuelo y que han sufrido un cáncer o lo están sufriendo"", ha señalado.
 
En términos electorales, ha recalcado que quiere disfrutar de la campaña porque supone ""sobre todo recoger y cosechar el legado de la transformación de Madrid"" en lo que han tenido ""mucho que ver"" sus áreas de gobierno citando ""la transformación urbana"" impulsada por Mariano Fuentes o el hecho de que la ciudad sea la primera en superar el PIB prepandemia de la mano de Miguel Ángel Redondo.","Villacís is proud to arrive at the campaign with the legacy of “the transformation” of Madrid .- Accompanied by the Deputy Councilor for Sport, Sofía Miranda, the Deputy Mayor presented the XIX Central Asturian Dairy Women's Race in Madrid.
 
For Villacís, this race “symbolizes a lot”, having participated in it when she was pregnant, with a stroller and with her daughters. “It's almost a demonstration by women because it supports runners who wear a handkerchief and who have suffered cancer or are suffering from it,” she said.
 
In electoral terms, he stressed that he wants to enjoy the campaign because it involves “above all collecting and reaping the legacy of the transformation of Madrid” in what his areas of government have had “a lot to do with”, citing “the urban transformation” promoted by Mariano Fuentes or the fact that the city is the first to exceed pre-pandemic GDP under the guidance of Miguel Ángel Redondo.",,"Villacís is proud to arrive at the campaign with the legacy of “the transformation” of Madrid .- Accompanied by the Deputy Councilor for Sport, Sofía Miranda, the Deputy Mayor presented the XIX Central Asturian Dairy Women's Race in Madrid.
 
For Villacís, this race “symbolizes a lot”, having participated in it when she was pregnant, with a stroller and with her daughters. “It's almost a demonstration by women because it supports runners who wear a handkerchief and who have suffered cancer or are suffering from it,” she said.
 
In electoral terms, he stressed that he wants to enjoy the campaign because it involves “above all collecting and reaping the legacy of the transformation of Madrid” in what his areas of government have had “a lot to do with”, citing “the urban transformation” promoted by Mariano Fuentes or the fact that the city is the first to exceed pre-pandemic GDP under the guidance of Miguel Ángel Redondo.",,,,,,3,0.003151700599119067,0.10791392624378204,0.8889343738555908,8.382623,9.723749
641,2023-05-07,,"Más de 32.000 mujeres inundan de rosa el centro de Madrid contra el cáncer de mama en la XIX Carrera de la Mujer .- MADRID, 7 (EUROPA PRESS)
 Más de 32.000 mujeres han teñido este domingo el centro de Madrid en la XIX edición de la Carrera de la Mujer Central Lechera Asturiana unidas contra el cáncer de mama y la violencia de género, ya que todas cuentan en el dorsal con el número 016. Así lo ha trasladado a Europa Press Televisión la portavoz de la carrera, Henar Calleja, quien ha destacado que la campeona olímpica de bádminton Carolina Marín haya apadrinado esta marea. La carrera, con salida desde la calle Serrano (entre las calles Jorge Juan y Recoletos) y meta en el Paseo de Camoens, dentro del Parque del Oeste, ha atravesado lugares como la Puerta de Alcalá, la Cibeles o la Plaza León.","More than 32,000 women flood the center of Madrid with pink against breast cancer in the XIX Women's Race .- MADRID, 7 (EUROPA PRESS)
 More than 32,000 women dyed the center of Madrid this Sunday in the 19th edition of the Central Asturiana Women's Race United against breast cancer and gender-based violence, since they all have the number 016 on the bib. This was reported to Europa Press Televisión by the race's spokesperson, Henar Calleja, who highlighted that Olympic badminton champion Carolina Marín has sponsored this tide. The race, starting from Serrano Street (between Jorge Juan and Recoletos streets) and finishing at Paseo de Camoens, inside Parque del Oeste, has crossed places such as Puerta de Alcalá, Cibeles or Plaza León.",,"More than 32,000 women flood the center of Madrid with pink against breast cancer in the XIX Women's Race .- MADRID, 7 (EUROPA PRESS)
 More than 32,000 women dyed the center of Madrid this Sunday in the 19th edition of the Central Asturiana Women's Race United against breast cancer and gender-based violence, since they all have the number 016 on the bib. This was reported to Europa Press Televisión by the race's spokesperson, Henar Calleja, who highlighted that Olympic badminton champion Carolina Marín has sponsored this tide. The race, starting from Serrano Street (between Jorge Juan and Recoletos streets) and finishing at Paseo de Camoens, inside Parque del Oeste, has crossed places such as Puerta de Alcalá, Cibeles or Plaza León.",,,,,,10,0.04688955470919609,0.89571613073349,0.05739433318376541,8.591633,10.087504
642,2023-05-07,,"Una 'marea rosa' de 32.000 corredoras inunda Madrid .- La atleta serbia Ivana Zagorac ha liderado la
 'marea rosa' de más de 32.000 mujeres que ha participado este domingo en Madrid en la 19ª edición de la 
Carrera de la Mujer Central Lechera Asturiana 2023,
 coincidiendo con el Día de la Madre.


En la salida se ha desplegado el mayor lazo rosa de la historia, iniciativa del Banco Santander, y se ha homenajeado a la maratoniana Clara Simal y a la futbolista Virginia Torrecilla, con la presencia de la campeona olímpica en bádminton Carolina Marína, que ha amadrinado la prueba.","A 'pink tide' of 32,000 runners floods Madrid .- Serbian athlete Ivana Zagorac has led the
 'pink tide' by more than 32,000 women who participated this Sunday in Madrid in the 19th edition of the 
Carrera de la Mujer Central Lechera Asturiana 2023,
 coinciding with Mother's Day.


At the start, the biggest pink ribbon in history was displayed, an initiative of Banco Santander, and the marathon runner Clara Simal and the soccer player Virginia Torrecilla were honored, with the presence of Olympic badminton champion Carolina Marína, who sponsored the event.",,"A 'pink tide' of 32,000 runners floods Madrid .- Serbian athlete Ivana Zagorac has led the
 'pink tide' by more than 32,000 women who participated this Sunday in Madrid in the 19th edition of the 
Carrera de la Mujer Central Lechera Asturiana 2023,
 coinciding with Mother's Day.


At the start, the biggest pink ribbon in history was displayed, an initiative of Banco Santander, and the marathon runner Clara Simal and the soccer player Virginia Torrecilla were honored, with the presence of Olympic badminton champion Carolina Marína, who sponsored the event.",,,,,,10,0.00512761902064085,0.5299698710441589,0.4649025499820709,8.705615,10.209523
643,2023-04-23,,"Cerca de 8.000 personas participan en la Carrera de la Mujer de València .- Un momento de la prueba. EPDA
 
Un grupo de deportistas. EPDA
 
El lazo rosa que se ha desplegado. EPDA
 
Las participantes de otros países. EPDA
La corredora Carmen Amaro se ha impuesto este domingo en la Carrera e la Mujer Central Lechera Asturiana en una jornada festiva y solidaria en la que han participado 8.000 mujeres.
Amaro ha sido la primera en cruzar la meta junto al Paseo Marítimo tras recorrer los 6,5 kilómetros del circuito en 24:16. Le han seguido Emma Lacal (24:38), Essie Amery (24:56), Alba López (24:58) y Ana Amaro (25:05).","Nearly 8,000 people participate in the Valencia Women's Race .- A moment of the test. EPDA
 
A group of athletes. EPDA
 
The pink ribbon that has been unfolded. EPDA
 
Participants from other countries. EPDA
The runner Carmen Amaro won this Sunday in the Central Lechera Asturiana Women's Race on a festive and solidarity day in which 8,000 women participated.
Amaro was the first to cross the finish line next to the Paseo Marítimo after covering the 6.5 kilometers of the circuit in 24:16. He was followed by Emma Lacal (24:38), Essie Amery (24:56), Alba López (24:58) and Ana Amaro (25:05).",,"Nearly 8,000 people participate in the Valencia Women's Race .- A moment of the test. EPDA
 
A group of athletes. EPDA
 
The pink ribbon that has been unfolded. EPDA
 
Participants from other countries. EPDA
The runner Carmen Amaro won this Sunday in the Central Lechera Asturiana Women's Race on a festive and solidarity day in which 8,000 women participated.
Amaro was the first to cross the finish line next to the Paseo Marítimo after covering the 6.5 kilometers of the circuit in 24:16. He was followed by Emma Lacal (24:38), Essie Amery (24:56), Alba López (24:58) and Ana Amaro (25:05).",,,,,,3,0.005165203474462032,0.7895838022232056,0.20525091886520386,7.9603,9.585877
644,2023-05-08,,"Polémica por el regalo de una Thermomix a la ganadora de la Carrera de la Mujer de Madrid .- La triple campeona del mundo de bádminton Carolina Marín (2i), la vicealcaldesa de Madrid, Begoña Villacís (c), y el director de patrocinios del Banco Santander, Felipe Martín (2d), entre otros, posan antes de comenzar la Carrera de la Mujer, este domingo, en Madrid.
 / 
Kiko Huesca
 
EFE
Madrid
Más de 32.000 mujeres se concentraron este domingo el centro de Madrid para participar en la XIX edición de la 
Carrera de la Mujer Central Lechera Asturiana
, unidas contra el cáncer de mama y la violencia de género, luciendo todas ellas el número 016 en el dorsal.","Controversy over the gift of a Thermomix to the winner of the Women's Race in Madrid .- The triple badminton world champion Carolina Marín (2nd), the deputy mayor of Madrid, Begoña Villacís (c), and the sponsorship director of Banco Santander, Felipe Martín (2nd), among others, pose before starting the Women's Race, this Sunday, in Madrid.
 / 
Kiko Huesca
 
EFE
Madrid
More than 32,000 women gathered this Sunday in the center of Madrid to participate in the 19th edition of the 
Carrera de la Mujer Central Lechera Asturiana
, united against breast cancer and gender-based violence, all of them wearing the number 016 on the bib.",,"Controversy over the gift of a Thermomix to the winner of the Women's Race in Madrid .- The triple badminton world champion Carolina Marín (2nd), the deputy mayor of Madrid, Begoña Villacís (c), and the sponsorship director of Banco Santander, Felipe Martín (2nd), among others, pose before starting the Women's Race, this Sunday, in Madrid.
 / 
Kiko Huesca
 
EFE
Madrid
More than 32,000 women gathered this Sunday in the center of Madrid to participate in the 19th edition of the 
Carrera de la Mujer Central Lechera Asturiana
, united against breast cancer and gender-based violence, all of them wearing the number 016 on the bib.",,,,,,10,0.04135306552052498,0.8994197249412537,0.05922718718647957,8.553292,10.053381
645,2023-05-12,,"Puleva ya no es leche granaína .- Los que tenemos cierta edad, bastante edad, reconocemos una clásica marca y la infancia vuelve de pronto a nuestra cabeza.
 
Uniasa es la marca, una central lechera que, a partir del 54 del siglo pasado, fue la señal para que los niños comenzáramos a degustar la lecha y más tarde otros productos que llegaban a la mesa con el nombre de Puleva. Puleva, Pura Leche de Vaca, no me negaran que fue más que listo el que creó el acrónimo, que llegó a ser una de las mejores, si no la mejor, del mercado nacional.","Puleva is no longer granain milk .- Those of us who are a certain age, old enough, recognize a classic brand and childhood suddenly returns to our minds.
 
Uniasa is the brand, a dairy plant that, starting in 54 of the last century, was the signal for children to start tasting milk and later other products that arrived at the table under the name of Puleva. Puleva, Pure Cow's Milk, they won't deny that it was more than smart who created the acronym, which became one of the best, if not the best, in the domestic market.",,"Puleva is no longer granain milk .- Those of us who are a certain age, old enough, recognize a classic brand and childhood suddenly returns to our minds.
 
Uniasa is the brand, a dairy plant that, starting in 54 of the last century, was the signal for children to start tasting milk and later other products that arrived at the table under the name of Puleva. Puleva, Pure Cow's Milk, they won't deny that it was more than smart who created the acronym, which became one of the best, if not the best, in the domestic market.",,,,,,0,0.01955118402838707,0.6196244955062866,0.3608243465423584,7.78281,-0.14301194
646,2023-05-03,,"Central Lechera Asturiana y EdP extienden el autoconsumo solar a 60 ganaderías más .- Conseguir reducir la factura eléctrica e incrementar la competitividad de las explotaciones ganaderas, al tiempo que estas contribuyen al desarrollo sostenible. Estas son las ventajas del acuerdo para fomentar el autoconsumo energético que este miércoles renovaron Central Lechera Asturiana yEdP, tal como apuntó el presidente del grupo lácteo, Alberto Álvarez. Una iniciativa en el que ambas compañías comenzaron a trabajar hace tres años y mediante la cual nueve ganaderías ya han incorporado instalaciones fotovoltaicas, y otras 60 ya están en cartera, «a la espera de las ayudas de la Administración», explicó el director general de Central Lechera Asturiana, Francisco San Martín.","Central Lechera Asturiana and EdP extend solar self-consumption to 60 more livestock farms .- To reduce the electricity bill and increase the competitiveness of livestock farms, while contributing to sustainable development. These are the advantages of the agreement to promote energy self-consumption that Central Lechera Asturiana and EdP renewed this Wednesday, as pointed out by the president of the dairy group, Alberto Álvarez. An initiative in which both companies began working three years ago and through which nine livestock farms have already incorporated photovoltaic installations, and another 60 are already in the pipeline, “awaiting aid from the Administration,” explained the general director of Central Lechera Asturiana, Francisco San Martín.",,"Central Lechera Asturiana and EdP extend solar self-consumption to 60 more livestock farms .- To reduce the electricity bill and increase the competitiveness of livestock farms, while contributing to sustainable development. These are the advantages of the agreement to promote energy self-consumption that Central Lechera Asturiana and EdP renewed this Wednesday, as pointed out by the president of the dairy group, Alberto Álvarez. An initiative in which both companies began working three years ago and through which nine livestock farms have already incorporated photovoltaic installations, and another 60 are already in the pipeline, “awaiting aid from the Administration,” explained the general director of Central Lechera Asturiana, Francisco San Martín.",,,,,,1,0.008750824257731438,0.5194947719573975,0.47175440192222595,6.2251496,7.1622186
647,2023-05-04,,"Más de 30.000 participantes se darán cita este domingo en la Carrera de la Mujer .- jueves 04 de mayo de 2023
, 
20:01h
La vicealcaldesa de Madrid, 
Begoña Villacís
, acompañada por la concejala delegada de Deporte, 
Sofía Miranda
, ha asistido este jueves a la presentación de la 
XIX Carrera de la Mujer Central Lechera Asturiana de Madrid, 
que se celebrará el próximo domingo, 7 de mayo, coincidiendo con el Día de la Madre.


Villacís, que ha calificado esta carrera como ""la verdadera manifestación de la mujer"", ha destacado que reúne a mujeres de todo tipo ""las que están superando o han superado el cáncer, las mujeres víctimas de trata, o las que sufren de violencia de género"".","More than 30,000 participants will meet this Sunday at the Women's Race .- Thursday, May 4, 2023
, 
8:01 p.m.
The Deputy Mayor of Madrid, 
Begoña Villacís
, accompanied by the Deputy Councilor for Sport, 
Sofía Miranda
, attended this Thursday the presentation of the 
XIX Women's Race Central Lechera Asturiana in Madrid, 
which will be celebrated next Sunday, May 7, coinciding with Mother's Day.


Villacís, who described this race as “the true manifestation of women”, highlighted that it brings together women of all kinds “those who are overcoming or have overcome cancer, women victims of trafficking, or those who suffer from gender-based violence”.",,"More than 30,000 participants will meet this Sunday at the Women's Race .- Thursday, May 4, 2023
, 
8:01 p.m.
The Deputy Mayor of Madrid, 
Begoña Villacís
, accompanied by the Deputy Councilor for Sport, 
Sofía Miranda
, attended this Thursday the presentation of the 
XIX Women's Race Central Lechera Asturiana in Madrid, 
which will be celebrated next Sunday, May 7, coinciding with Mother's Day.


Villacís, who described this race as “the true manifestation of women”, highlighted that it brings together women of all kinds “those who are overcoming or have overcome cancer, women victims of trafficking, or those who suffer from gender-based violence”.",,,,,,3,0.005168067757040262,0.8203597068786621,0.17447221279144287,8.102944,9.621836
648,2023-05-04,,"Villacís destaca los valores de 'compañerismo, afecto y positividad' que transmite la Carrera de La Mujer .- Imagen / Ayuntamiento de Madrid








 


La vicealcaldesa de 
Madrid
, 
Begoña Villacís
, ha asistido este jueves a la presentación de la 
XIX Carrera de la Mujer Central Lechera Asturiana de Madrid
, 'la verdadera manifestación de la mujer' según ha explicado, 'donde priman valores como la positividad, el afecto o el compañerismo'. 


La carrera se celebrará el próximo domingo, 7 de mayo, coincidiendo con el 
Día de la Madre
.




Acompañada por la concejala delegada de 
Deporte
, Sofía Miranda, Villacís ha destacado que esta carrera reúne a mujeres de todo tipo 'las que están superando o han superado el cáncer, las mujeres víctimas de trata, o las que sufren violencia de género', a la vez que ha defendido 'el espíritu' de la ‘marea rosa', y la 'energía que siembra'.","Villacís highlights the values of 'companionship, affection and positivity' transmitted by the Women's Career .- Image/Madrid City Council








 


The Deputy Mayor of 
Madrid
, 
Begoña Villacís
, attended this Thursday the presentation of the 
XIX Women's Race Central Lechera Asturiana de Madrid
, 'the true manifestation of women', as she explained, 'where values such as positivity, affection or companionship prevail'. 


The race will be held next Sunday, May 7, coinciding with the 
Mother's Day
.




Accompanied by the Deputy Councilor for 
Sport
, Sofía Miranda, Villacís highlighted that this race brings together women of all kinds 'those who are overcoming or have overcome cancer, women victims of trafficking, or those who suffer gender-based violence', while defending 'the spirit' of the 'pink tide', and the 'energy that sows'.",,"Villacís highlights the values of 'companionship, affection and positivity' transmitted by the Women's Career .- Image/Madrid City Council








 


The Deputy Mayor of 
Madrid
, 
Begoña Villacís
, attended this Thursday the presentation of the 
XIX Women's Race Central Lechera Asturiana de Madrid
, 'the true manifestation of women', as she explained, 'where values such as positivity, affection or companionship prevail'. 


The race will be held next Sunday, May 7, coinciding with the 
Mother's Day
.




Accompanied by the Deputy Councilor for 
Sport
, Sofía Miranda, Villacís highlighted that this race brings together women of all kinds 'those who are overcoming or have overcome cancer, women victims of trafficking, or those who suffer gender-based violence', while defending 'the spirit' of the 'pink tide', and the 'energy that sows'.",,,,,,3,0.009863879531621933,0.6807317137718201,0.3094044029712677,8.311663,9.752957
649,2023-05-07,,"32.000 mujeres tiñen de rosa Madrid contra el cáncer de mama en la XIX Carrera de la Mujer .- La 'Marea Rosa' ha portado el mayor lazo rosa de la historia en España 
|
 Europa Press
 


Más de 32.000 mujeres han teñido este domingo el centro de 
Madrid
 en la XIX edición de la Carrera de la Mujer Central Lechera Asturiana unidas contra el cáncer de mama y la violencia de género, en la que todas contaban en el dorsal con el número 016.


Así lo ha trasladado a Europa Press Televisión la portavoz de la carrera, Henar Calleja, 
quien ha destacado que la campeona olímpica de bádminton 
Carolina Marín
 haya apadrinado esta marea
.","32,000 women dye Madrid pink against breast cancer in the 19th Women's Race .- The 'Marea Rosa' has worn the biggest pink ribbon in history in Spain 
|
 Europa Press
 


More than 32,000 women have dyed this Sunday the center of 
Madrid
 in the 19th edition of the Women's Race Central Asturiana Dairy, United against breast cancer and gender-based violence, in which all had the number 016 on the bib.


This was transmitted to Europa Press Televisión by the spokeswoman for the race, Henar Calleja, 
Who has highlighted that the Olympic badminton champion 
Carolina Marín
 I have sponsored this tide
.",,"32,000 women dye Madrid pink against breast cancer in the 19th Women's Race .- The 'Marea Rosa' has worn the biggest pink ribbon in history in Spain 
|
 Europa Press
 


More than 32,000 women have dyed this Sunday the center of 
Madrid
 in the 19th edition of the Women's Race Central Asturiana Dairy, United against breast cancer and gender-based violence, in which all had the number 016 on the bib.


This was transmitted to Europa Press Televisión by the spokeswoman for the race, Henar Calleja, 
Who has highlighted that the Olympic badminton champion 
Carolina Marín
 I have sponsored this tide
.",,,,,,10,0.011013255454599857,0.7020887136459351,0.28689807653427124,8.663862,10.163087
650,2023-05-17,,"Más de 3.000 corredoras participarán este domingo en la Carrera de la Mujer en Vitoria .- La exgimnasta Almudena Cid será homenajeada antes de la salida y se desplegará un gigantesco lazo rosa iniciativa del Banco Santander
 
 MADRID, 17 (EUROPA PRESS)
 Más de 3.000 corredoras participarán este domingo en la Carrera de la Mujer Central Lechera Asturiana de Vitoria-Gasteiz, en la que completarán corriendo o andando los cerca de 5,5 kilómetros, con salida y meta en el párking de Mendizabala, anunciaron los organizadores en su presentación oficial. Al acto de presentación acudieron Livia Claudia López Gutiérrez, concejala de Deporte y Salud del Ayuntamiento de Vitoria-Gasteiz; Ana Rosa López de Uralde, directora Foral de Deporte; el atleta Martín Fiz, presidente de la Carrera de la Mujer Central Lechera Asturiana; Maiteder Intxaurraga Castro, paciente y socia de la Asociación Española de Cáncer de Mama Metastásico; y Henar Calleja, portavoz de la Carrerade la Mujer.","More than 3,000 runners will participate this Sunday in the Women's Race in Vitoria .- Former gymnast Almudena Cid will be honored before the start and a gigantic pink ribbon will be displayed at the initiative of Banco Santander
 
 MADRID, 17 (EUROPA PRESS)
 More than 3,000 runners will participate this Sunday in the Central Lechera Asturiana Women's Race in Vitoria-Gasteiz, in which they will complete the approximately 5.5 kilometers running or walking, starting and finishing, starting and finishing in the Mendizabala car park, the organizers announced at their official presentation. The presentation ceremony was attended by Livia Claudia López Gutiérrez, Councilor for Sport and Health of the Vitoria-Gasteiz City Council; Ana Rosa López de Uralde, Regional Sports Director; the athlete Martín Fiz, president of the Central Women's Career; Maiteder Intxaurraga Castro, patient and member of the Spanish Association of Metastatic Breast Cancer; and Henar Calleja, spokesperson for the Women's Career.",,"More than 3,000 runners will participate this Sunday in the Women's Race in Vitoria .- Former gymnast Almudena Cid will be honored before the start and a gigantic pink ribbon will be displayed at the initiative of Banco Santander
 
 MADRID, 17 (EUROPA PRESS)
 More than 3,000 runners will participate this Sunday in the Central Lechera Asturiana Women's Race in Vitoria-Gasteiz, in which they will complete the approximately 5.5 kilometers running or walking, starting and finishing, starting and finishing in the Mendizabala car park, the organizers announced at their official presentation. The presentation ceremony was attended by Livia Claudia López Gutiérrez, Councilor for Sport and Health of the Vitoria-Gasteiz City Council; Ana Rosa López de Uralde, Regional Sports Director; the athlete Martín Fiz, president of the Central Women's Career; Maiteder Intxaurraga Castro, patient and member of the Spanish Association of Metastatic Breast Cancer; and Henar Calleja, spokesperson for the Women's Career.",,,,,,3,0.003472151467576623,0.412273108959198,0.5842547416687012,7.944683,9.563121
651,2023-04-28,,"Celta pacta con Central Lechera Asturiana y se hace con Iberleche, proveedora de Carrefour y El Corte Inglés » Galicia .- Fin de ciclo para 
Iberleche
, la alianza entre 
Leche Celta
 y 
Corporación Alimentaria Peñasanta 
(Capsa) para producir leche de marca blanca para los grandes grupos de distribución. La filial gallega del grupo portugués 
Lactogal
 se quedará la empresa, después de que Capsa, la dueña de 
Central Lechera Asturiana
, decidiera abandonar el proyecto. La operación se materializó hace unos meses y está escriturada en el Registro Mercantil, pasando Leche Celta a ser el socio único de 
Iberleche
 y recuperando el control total de la sociedad.","Celta makes an agreement with Central Lechera Asturiana and is made with Iberlatte, supplier of Carrefour and El Corte Inglés” Galicia .- End of cycle for 
Iberlatte
, the alliance between 
Celtic Milk
 and 
Peñasanta Food Corporation 
(Capsa) to produce white label milk for large distribution groups. The Galician subsidiary of the Portuguese group 
Lactogal
 The company will stay, after Capsa, the owner of 
Central Lechera Asturiana
, decided to abandon the project. The transaction took place a few months ago and is registered in the Mercantile Registry, making Leche Celta the sole partner of 
Iberlatte
 and regaining full control of society.",,"Celta makes an agreement with Central Lechera Asturiana and is made with Iberlatte, supplier of Carrefour and El Corte Inglés” Galicia .- End of cycle for 
Iberlatte
, the alliance between 
Celtic Milk
 and 
Peñasanta Food Corporation 
(Capsa) to produce white label milk for large distribution groups. The Galician subsidiary of the Portuguese group 
Lactogal
 The company will stay, after Capsa, the owner of 
Central Lechera Asturiana
, decided to abandon the project. The transaction took place a few months ago and is registered in the Mercantile Registry, making Leche Celta the sole partner of 
Iberlatte
 and regaining full control of society.",,,,,,13,0.019595731049776077,0.9148090481758118,0.06559513509273529,5.6177897,6.821051
